drifter_id,time,latitude,longitude,uo,vo
300234066437900.0,2023-01-03 18:00:00,21.296,-57.543,-0.06653035,0.13977477
300234066437900.0,2023-01-04 00:00:00,21.245,-57.546,-0.08545183,0.14160588
300234066437900.0,2023-01-04 06:00:00,21.175,-57.555,-0.112308115,0.1312296
300234066437900.0,2023-01-04 12:00:00,21.106,-57.556,-0.13977477,0.10254219
300234066437900.0,2023-01-04 18:00:00,21.061,-57.557,-0.16052736,0.12329478
300234066437900.0,2023-01-05 00:00:00,21.048,-57.54,-0.19348735,0.113528855
300234066437900.0,2023-01-05 06:00:00,21.019,-57.541,-0.21423994,0.05981628
300234066437900.0,2023-01-05 12:00:00,20.994,-57.529,-0.21423994,0.05981628
300234066437900.0,2023-01-05 18:00:00,20.958,-57.525,-0.20508438,-0.0006103702
300234066437900.0,2023-01-06 00:00:00,20.93,-57.521,-0.20508438,-0.0006103702
300234066437900.0,2023-01-06 06:00:00,20.89,-57.51,-0.20508438,-0.0006103702
300234066437900.0,2023-01-06 12:00:00,20.856,-57.506,-0.16724142,-0.027466659
300234066437900.0,2023-01-06 18:00:00,20.815,-57.487,-0.10559404,-0.03601184
300234066437900.0,2023-01-07 00:00:00,20.795,-57.483,-0.10559404,-0.03601184
300234066437900.0,2023-01-07 06:00:00,20.775,-57.446,-0.06286813,0.023194067
300234066437900.0,2023-01-07 12:00:00,20.748,-57.397,-0.06286813,0.023194067
300234066437900.0,2023-01-07 18:00:00,20.696,-57.337,0.0018311106,0.16907254
300234066437900.0,2023-01-08 00:00:00,20.645,-57.326,0.0018311106,0.16907254
300234066437900.0,2023-01-08 06:00:00,20.621,-57.299,0.07202368,0.15259254
300234066437900.0,2023-01-08 12:00:00,20.579,-57.244,0.028077029,0.2679525
300234066437900.0,2023-01-08 18:00:00,20.501,-57.167,-0.057374798,0.16418958
300234066437900.0,2023-01-09 00:00:00,20.415,-57.109,-0.055543687,0.009765923
300234066437900.0,2023-01-09 06:00:00,20.361,-57.064,-0.03540147,-0.03295999
300234066437900.0,2023-01-09 12:00:00,20.322,-57.028,-0.054933317,-0.0982696
300234066437900.0,2023-01-09 18:00:00,20.317,-57.008,0.05859554,-0.050050355
300234066437900.0,2023-01-10 00:00:00,20.323,-56.981,0.05859554,-0.050050355
300234066438020.0,2023-01-01 00:00:00,35.451,-54.549,-0.43092135,0.15442365
300234066438020.0,2023-01-01 06:00:00,35.428,-54.662,-0.45411542,0.1513718
300234066438020.0,2023-01-01 12:00:00,35.412,-54.784,-0.4693747,0.14648885
300234066438020.0,2023-01-01 18:00:00,35.418,-54.896,-0.41810358,0.03357036
300234066438020.0,2023-01-02 00:00:00,35.419,-54.976,-0.4339732,0.022583697
300234066438020.0,2023-01-02 06:00:00,35.424,-55.062,-0.4443495,0.012817774
300234066438020.0,2023-01-02 12:00:00,35.439,-55.127,-0.4522843,-0.0012207404
300234066438020.0,2023-01-02 18:00:00,35.423,-55.173,-0.4828028,-0.07141331
300234066438020.0,2023-01-03 00:00:00,35.334,-55.297,-0.50660723,-0.07751702
300234066438020.0,2023-01-03 06:00:00,35.241,-55.422,-0.4974517,-0.08239998
300234066438020.0,2023-01-03 12:00:00,35.142,-55.53,-0.48036134,-0.09887997
300234066438020.0,2023-01-03 18:00:00,35.043,-55.637,-0.44068727,-0.13489181
300234066438020.0,2023-01-04 00:00:00,34.955,-55.759,-0.43885615,-0.19287698
300234066438020.0,2023-01-04 06:00:00,34.862,-55.854,-0.41077915,-0.21790215
300234066438020.0,2023-01-04 12:00:00,34.801,-55.949,-0.37537766,-0.19959106
300234066438020.0,2023-01-04 18:00:00,34.746,-56.011,-0.3668325,-0.29358807
300234066438020.0,2023-01-05 00:00:00,34.704,-56.071,-0.32105473,-0.29602954
300234066438020.0,2023-01-05 06:00:00,34.645,-56.103,-0.32105473,-0.29602954
300234066438020.0,2023-01-05 12:00:00,34.577,-56.15,-0.2679525,-0.29602954
300234066438020.0,2023-01-05 18:00:00,34.513,-56.202,-0.25757623,-0.3521836
300234066438020.0,2023-01-06 00:00:00,34.458,-56.215,-0.20020142,-0.33204138
300234066438020.0,2023-01-06 06:00:00,34.389,-56.234,-0.20020142,-0.33204138
300234066438020.0,2023-01-06 12:00:00,34.342,-56.269,-0.14648885,-0.33875546
300234066438020.0,2023-01-06 18:00:00,34.29,-56.258,-0.08911405,-0.36255988
300234066438020.0,2023-01-07 00:00:00,34.232,-56.262,-0.08911405,-0.36255988
300234066438020.0,2023-01-07 06:00:00,34.187,-56.263,-0.039674062,-0.34852138
300234066438020.0,2023-01-07 12:00:00,34.145,-56.248,-0.039674062,-0.34852138
300234066438020.0,2023-01-07 18:00:00,34.108,-56.201,0.067751095,-0.41077915
300234066438020.0,2023-01-08 00:00:00,34.099,-56.139,0.067751095,-0.41077915
300234066438020.0,2023-01-08 06:00:00,34.092,-56.054,0.09460738,-0.37965026
300234066438020.0,2023-01-08 12:00:00,34.054,-55.961,0.12024292,-0.33814508
300234066438020.0,2023-01-08 18:00:00,33.993,-55.879,0.1739555,-0.21118808
300234066438020.0,2023-01-09 00:00:00,33.934,-55.82,0.22705771,-0.13794366
300234066438020.0,2023-01-09 06:00:00,33.868,-55.718,0.2764977,-0.07080294
300234066438020.0,2023-01-09 12:00:00,33.798,-55.659,0.29602954,-0.02990814
300234066438020.0,2023-01-09 18:00:00,33.773,-55.587,0.40101323,0.14709921
300234066438020.0,2023-01-10 00:00:00,33.77,-55.511,0.41016877,0.17456588
300234066438970.0,2023-01-01 00:00:00,29.267,-41.622,-0.065309614,-0.06164739
300234066438970.0,2023-01-01 06:00:00,29.257,-41.628,-0.06286813,-0.057985168
300234066438970.0,2023-01-01 12:00:00,29.255,-41.624,-0.065309614,-0.06164739
300234066438970.0,2023-01-01 18:00:00,29.25,-41.616,-0.053102206,-0.014648885
300234066438970.0,2023-01-02 00:00:00,29.24,-41.613,-0.053102206,-0.014648885
300234066438970.0,2023-01-02 06:00:00,29.222,-41.613,-0.053102206,-0.014648885
300234066438970.0,2023-01-02 12:00:00,29.22,-41.613,-0.053102206,-0.014648885
300234066438970.0,2023-01-02 18:00:00,29.206,-41.603,-0.014038514,0.015869625
300234066438970.0,2023-01-03 00:00:00,29.189,-41.594,-0.014038514,0.015869625
300234066438970.0,2023-01-03 06:00:00,29.169,-41.597,-0.014038514,0.015869625
300234066438970.0,2023-01-03 12:00:00,29.17,-41.599,-0.014038514,0.015869625
300234066438970.0,2023-01-03 18:00:00,29.151,-41.585,-0.02990814,-0.049439985
300234066438970.0,2023-01-04 00:00:00,29.13,-41.562,-0.02990814,-0.049439985
300234066438970.0,2023-01-04 06:00:00,29.1,-41.556,-0.025635548,-0.038453322
300234066438970.0,2023-01-04 12:00:00,29.09,-41.567,-0.025635548,-0.038453322
300234066438970.0,2023-01-04 18:00:00,29.07,-41.536,-0.03723258,-0.009765923
300234066438970.0,2023-01-05 00:00:00,29.04,-41.521,-0.03784295,0.013428144
300234066438970.0,2023-01-05 06:00:00,29.016,-41.532,-0.03784295,0.013428144
300234066438970.0,2023-01-05 12:00:00,29.012,-41.51,-0.03784295,0.013428144
300234066438970.0,2023-01-05 18:00:00,28.991,-41.499,-0.026245918,0.03051851
300234066438970.0,2023-01-06 00:00:00,28.961,-41.469,-0.026245918,0.03051851
300234066438970.0,2023-01-06 06:00:00,28.949,-41.481,-0.050660726,0.042725913
300234066438970.0,2023-01-06 12:00:00,28.945,-41.455,-0.02929777,0.007934812
300234066438970.0,2023-01-06 18:00:00,28.917,-41.443,0.010376293,0.018311106
300234066438970.0,2023-01-07 00:00:00,28.892,-41.419,0.010376293,0.018311106
300234066438970.0,2023-01-07 06:00:00,28.894,-41.391,0.010376293,0.018311106
300234066438970.0,2023-01-07 12:00:00,28.897,-41.398,0.010376293,0.018311106
300234066438970.0,2023-01-07 18:00:00,28.88,-41.373,0.054322947,0.0006103702
300234066438970.0,2023-01-08 00:00:00,28.864,-41.36,0.016479995,0.012817774
300234066438970.0,2023-01-08 06:00:00,28.859,-41.35,0.016479995,0.012817774
300234066438970.0,2023-01-08 12:00:00,28.849,-41.344,0.016479995,0.012817774
300234066438970.0,2023-01-08 18:00:00,28.848,-41.323,0.0695822,-0.013428144
300234066438970.0,2023-01-09 00:00:00,28.827,-41.301,0.0695822,-0.013428144
300234066438970.0,2023-01-09 06:00:00,28.823,-41.293,0.0695822,-0.013428144
300234066438970.0,2023-01-09 12:00:00,28.807,-41.292,0.0695822,-0.013428144
300234066438970.0,2023-01-09 18:00:00,28.815,-41.282,0.021973327,-0.03723258
300234066438970.0,2023-01-10 00:00:00,28.789,-41.267,-0.0012207404,-0.014038514
300234066439880.0,2023-01-01 00:00:00,31.632,-34.601,-0.041505173,-0.03051851
300234066439880.0,2023-01-01 06:00:00,31.588,-34.592,0.010986663,-0.03295999
300234066439880.0,2023-01-01 12:00:00,31.534,-34.584,0.07629627,-0.03601184
300234066439880.0,2023-01-01 18:00:00,31.484,-34.594,0.09277627,-0.010986663
300234066439880.0,2023-01-02 00:00:00,31.434,-34.596,0.114749596,-0.015869625
300234066439880.0,2023-01-02 06:00:00,31.414,-34.549,0.114749596,-0.015869625
300234066439880.0,2023-01-02 12:00:00,31.387,-34.495,0.110477,-0.012817774
300234066439880.0,2023-01-02 18:00:00,31.353,-34.427,0.10376293,0.0024414808
300234066439880.0,2023-01-03 00:00:00,31.322,-34.399,0.10376293,0.0024414808
300234066439880.0,2023-01-03 06:00:00,31.305,-34.349,0.101931825,0.018311106
300234066439880.0,2023-01-03 12:00:00,31.28,-34.311,0.07629627,0.018311106
300234066439880.0,2023-01-03 18:00:00,31.253,-34.292,0.112308115,-0.018311106
300234066439880.0,2023-01-04 00:00:00,31.234,-34.311,0.112308115,-0.018311106
300234066439880.0,2023-01-04 06:00:00,31.242,-34.272,0.11291848,0.0036622211
300234066439880.0,2023-01-04 12:00:00,31.213,-34.235,0.11291848,0.0036622211
300234066439880.0,2023-01-04 18:00:00,31.182,-34.219,0.041505173,-0.0048829615
300234066439880.0,2023-01-05 00:00:00,31.162,-34.228,0.041505173,-0.0048829615
300234066439880.0,2023-01-05 06:00:00,31.166,-34.219,0.041505173,-0.0048829615
300234066439880.0,2023-01-05 12:00:00,31.149,-34.205,0.041505173,0.010376293
300234066439880.0,2023-01-05 18:00:00,31.148,-34.216,0.06469924,-0.021362957
300234066439880.0,2023-01-06 00:00:00,31.159,-34.192,0.065309614,-0.0048829615
300234066439880.0,2023-01-06 06:00:00,31.179,-34.154,0.065309614,-0.0048829615
300234066439880.0,2023-01-06 12:00:00,31.181,-34.104,0.06653035,0.012207404
300234066439880.0,2023-01-06 18:00:00,31.186,-34.068,0.06164739,0.012817774
300234066439880.0,2023-01-07 00:00:00,31.179,-34.032,0.065309614,0.03540147
300234066439880.0,2023-01-07 06:00:00,31.185,-33.991,0.065309614,0.03540147
300234066439880.0,2023-01-07 12:00:00,31.174,-33.943,0.07141331,0.06042665
300234066439880.0,2023-01-07 18:00:00,31.182,-33.88,0.08667257,0.09155553
300234066439880.0,2023-01-08 00:00:00,31.157,-33.838,0.09521775,0.10803552
300234066439880.0,2023-01-08 06:00:00,31.155,-33.788,0.101931825,0.10864589
300234066439880.0,2023-01-08 12:00:00,31.128,-33.758,0.101931825,0.10864589
300234066439880.0,2023-01-08 18:00:00,31.126,-33.736,0.13855404,0.13061923
300234066439880.0,2023-01-09 00:00:00,31.118,-33.723,0.115970336,0.13061923
300234066439880.0,2023-01-09 06:00:00,31.142,-33.704,0.14221625,0.122684404
300234066439880.0,2023-01-09 12:00:00,31.149,-33.677,0.14221625,0.122684404
300234066439880.0,2023-01-09 18:00:00,31.176,-33.621,0.10681479,0.08362071
300234066439880.0,2023-01-10 00:00:00,31.183,-33.559,0.10681479,0.08362071
300234066515970.0,2023-01-01 00:00:00,27.551,-44.987,0.009155553,0.0012207404
300234066515970.0,2023-01-01 06:00:00,27.51,-45.019,-0.0048829615,-0.0006103702
300234066515970.0,2023-01-01 12:00:00,27.49,-45.037,-0.0048829615,-0.0006103702
300234066515970.0,2023-01-01 18:00:00,27.464,-45.072,0.025025178,0.026245918
300234066515970.0,2023-01-02 00:00:00,27.479,-45.109,0.025025178,0.026245918
300234066515970.0,2023-01-02 06:00:00,27.508,-45.134,0.02990814,0.023804437
300234066515970.0,2023-01-02 12:00:00,27.519,-45.164,0.02990814,0.023804437
300234066515970.0,2023-01-02 18:00:00,27.531,-45.207,0.07080294,-0.0073244423
300234066515970.0,2023-01-03 00:00:00,27.543,-45.231,0.12939848,-0.0024414808
300234066515970.0,2023-01-03 06:00:00,27.53,-45.244,0.079348125,-0.012817774
300234066515970.0,2023-01-03 12:00:00,27.51,-45.242,0.079348125,-0.012817774
300234066515970.0,2023-01-03 18:00:00,27.48,-45.233,0.08972442,-0.03295999
300234066515970.0,2023-01-04 00:00:00,27.47,-45.236,0.08972442,-0.03295999
300234066515970.0,2023-01-04 06:00:00,27.444,-45.225,0.06286813,-0.045167394
300234066515970.0,2023-01-04 12:00:00,27.407,-45.211,0.06286813,-0.045167394
300234066515970.0,2023-01-04 18:00:00,27.367,-45.214,0.0695822,-0.051881466
300234066515970.0,2023-01-05 00:00:00,27.329,-45.236,0.0695822,-0.051881466
300234066515970.0,2023-01-05 06:00:00,27.308,-45.241,0.0695822,-0.051881466
300234066515970.0,2023-01-05 12:00:00,27.283,-45.247,0.07629627,-0.07141331
300234066515970.0,2023-01-05 18:00:00,27.261,-45.265,0.099490345,-0.051271096
300234066515970.0,2023-01-06 00:00:00,27.228,-45.295,0.11169775,-0.048829615
300234066515970.0,2023-01-06 06:00:00,27.219,-45.324,0.11169775,-0.048829615
300234066515970.0,2023-01-06 12:00:00,27.2,-45.337,0.101931825,-0.056764428
300234066515970.0,2023-01-06 18:00:00,27.2,-45.361,0.12207404,-0.017700735
300234066515970.0,2023-01-07 00:00:00,27.192,-45.395,0.12024292,0.0024414808
300234066515970.0,2023-01-07 06:00:00,27.207,-45.461,0.11963256,0.024414808
300234066515970.0,2023-01-07 12:00:00,27.223,-45.524,0.14404736,0.021362957
300234066515970.0,2023-01-07 18:00:00,27.238,-45.566,0.18311106,0.07080294
300234066515970.0,2023-01-08 00:00:00,27.249,-45.61,0.18311106,0.07080294
300234066515970.0,2023-01-08 06:00:00,27.261,-45.626,0.17883846,0.09399701
300234066515970.0,2023-01-08 12:00:00,27.283,-45.651,0.17883846,0.09399701
300234066515970.0,2023-01-08 18:00:00,27.304,-45.645,0.18982513,0.022583697
300234066515970.0,2023-01-09 00:00:00,27.338,-45.628,0.18982513,0.022583697
300234066515970.0,2023-01-09 06:00:00,27.364,-45.595,0.20996734,0.0054933317
300234066515970.0,2023-01-09 12:00:00,27.37,-45.55,0.20996734,0.0054933317
300234066515970.0,2023-01-09 18:00:00,27.355,-45.492,0.17578661,0.028077029
300234066515970.0,2023-01-10 00:00:00,27.323,-45.475,0.17578661,0.028077029
300234066530040.0,2023-01-01 00:00:00,21.691,-69.8,-0.051271096,0.113528855
300234066530040.0,2023-01-01 06:00:00,21.689,-69.797,-0.051271096,0.113528855
300234066530040.0,2023-01-01 12:00:00,21.679,-69.803,-0.051271096,0.113528855
300234066530040.0,2023-01-01 18:00:00,21.673,-69.819,-0.06591998,0.13489181
300234066530040.0,2023-01-02 00:00:00,21.669,-69.838,-0.06591998,0.13489181
300234066530040.0,2023-01-02 06:00:00,21.67,-69.846,-0.06591998,0.13489181
300234066530040.0,2023-01-02 12:00:00,21.666,-69.848,-0.06591998,0.13489181
300234066530040.0,2023-01-02 18:00:00,21.665,-69.86,-0.12207404,0.1312296
300234066530040.0,2023-01-03 00:00:00,21.689,-69.871,-0.12207404,0.1312296
300234066530040.0,2023-01-03 06:00:00,21.71,-69.865,-0.070192575,0.12878811
300234066530040.0,2023-01-03 12:00:00,21.732,-69.859,-0.070192575,0.12878811
300234066530040.0,2023-01-03 18:00:00,21.762,-69.858,-0.08606219,0.115970336
300234066530040.0,2023-01-04 00:00:00,21.813,-69.875,-0.065309614,0.0921659
300234066530040.0,2023-01-04 06:00:00,21.852,-69.888,-0.065309614,0.0921659
300234066530040.0,2023-01-04 12:00:00,21.872,-69.932,-0.065309614,0.0921659
300234066530040.0,2023-01-04 18:00:00,21.881,-69.989,-0.06042665,0.10681479
300234066530040.0,2023-01-05 00:00:00,21.885,-70.052,-0.07385479,0.079348125
300234066530040.0,2023-01-05 06:00:00,21.894,-70.088,-0.07385479,0.079348125
300234066530040.0,2023-01-05 12:00:00,21.88,-70.114,-0.07385479,0.079348125
300234066530040.0,2023-01-05 18:00:00,21.864,-70.146,-0.06897183,0.126957
300234066530040.0,2023-01-06 00:00:00,21.849,-70.165,-0.06897183,0.126957
300234066530040.0,2023-01-06 06:00:00,21.837,-70.184,-0.06897183,0.126957
300234066530040.0,2023-01-06 12:00:00,21.835,-70.205,-0.06897183,0.126957
300234066530040.0,2023-01-06 18:00:00,21.839,-70.224,-0.08789331,0.06714072
300234066530040.0,2023-01-07 00:00:00,21.827,-70.257,-0.08789331,0.06714072
300234066530040.0,2023-01-07 06:00:00,21.799,-70.286,-0.08789331,0.06714072
300234066530040.0,2023-01-07 12:00:00,21.776,-70.321,-0.104373306,0.042115543
300234066530040.0,2023-01-07 18:00:00,21.768,-70.349,-0.1574755,0.016479995
300234066530040.0,2023-01-08 00:00:00,21.752,-70.379,-0.14465773,0.018921476
300234066530040.0,2023-01-08 06:00:00,21.731,-70.408,-0.14465773,0.018921476
300234066530040.0,2023-01-08 12:00:00,21.713,-70.432,-0.14465773,0.018921476
300234066530040.0,2023-01-08 18:00:00,21.699,-70.469,-0.09521775,0.070192575
300234066530040.0,2023-01-09 00:00:00,21.699,-70.501,-0.09521775,0.070192575
300234066530040.0,2023-01-09 06:00:00,21.699,-70.546,-0.08911405,0.072634056
300234066530040.0,2023-01-09 12:00:00,21.713,-70.576,-0.07873775,0.0799585
300234066530040.0,2023-01-09 18:00:00,21.729,-70.591,-0.079348125,0.010986663
300234066530040.0,2023-01-10 00:00:00,21.718,-70.613,-0.079348125,0.010986663
300234066530060.0,2023-01-01 00:00:00,35.397,-48.037,-0.3704947,-0.08362071
300234066530060.0,2023-01-01 06:00:00,35.417,-48.162,-0.3888058,-0.06042665
300234066530060.0,2023-01-01 12:00:00,35.409,-48.272,-0.38575396,-0.050050355
300234066530060.0,2023-01-01 18:00:00,35.382,-48.392,-0.32654804,-0.13794366
300234066530060.0,2023-01-02 00:00:00,35.365,-48.5,-0.3070162,-0.12390515
300234066530060.0,2023-01-02 06:00:00,35.309,-48.625,-0.31800288,-0.15625477
300234066530060.0,2023-01-02 12:00:00,35.272,-48.73,-0.2887051,-0.1843318
300234066530060.0,2023-01-02 18:00:00,35.215,-48.813,-0.3253273,-0.25696585
300234066530060.0,2023-01-03 00:00:00,35.155,-48.882,-0.32959992,-0.24231696
300234066530060.0,2023-01-03 06:00:00,35.097,-48.983,-0.36317027,-0.20569475
300234066530060.0,2023-01-03 12:00:00,35.048,-49.042,-0.3704947,-0.20325327
300234066530060.0,2023-01-03 18:00:00,34.958,-49.136,-0.41444135,-0.111087374
300234066530060.0,2023-01-04 00:00:00,34.884,-49.22,-0.41199988,-0.14648885
300234066530060.0,2023-01-04 06:00:00,34.814,-49.289,-0.34485915,-0.11963256
300234066530060.0,2023-01-04 12:00:00,34.737,-49.34,-0.24536881,-0.13611256
300234066530060.0,2023-01-04 18:00:00,34.684,-49.407,-0.10864589,-0.110477
300234066530060.0,2023-01-05 00:00:00,34.669,-49.449,-0.10864589,-0.110477
300234066530060.0,2023-01-05 06:00:00,34.619,-49.456,-0.009765923,-0.07202368
300234066530060.0,2023-01-05 12:00:00,34.572,-49.482,-0.03418073,-0.1312296
300234066530060.0,2023-01-05 18:00:00,34.516,-49.459,0.014648885,-0.05859554
300234066530060.0,2023-01-06 00:00:00,34.427,-49.462,0.08789331,-0.043946654
300234066530060.0,2023-01-06 06:00:00,34.355,-49.465,0.1495407,-0.040284432
300234066530060.0,2023-01-06 12:00:00,34.279,-49.487,0.18555254,-0.040284432
300234066530060.0,2023-01-06 18:00:00,34.217,-49.491,0.17639698,0.0048829615
300234066530060.0,2023-01-07 00:00:00,34.147,-49.493,0.19287698,-0.0054933317
300234066530060.0,2023-01-07 06:00:00,34.093,-49.501,0.19226661,-0.021362957
300234066530060.0,2023-01-07 12:00:00,34.036,-49.513,0.19837031,-0.03540147
300234066530060.0,2023-01-07 18:00:00,33.986,-49.51,0.22278512,-0.011597034
300234066530060.0,2023-01-08 00:00:00,33.934,-49.501,0.24719992,-0.03173925
300234066530060.0,2023-01-08 06:00:00,33.882,-49.495,0.24719992,-0.03173925
300234066530060.0,2023-01-08 12:00:00,33.833,-49.479,0.31861323,-0.050050355
300234066530060.0,2023-01-08 18:00:00,33.792,-49.456,0.21362957,-0.10376293
300234066530060.0,2023-01-09 00:00:00,33.731,-49.4,0.29358807,-0.11719108
300234066530060.0,2023-01-09 06:00:00,33.647,-49.366,0.4058962,-0.09033479
300234066530060.0,2023-01-09 12:00:00,33.59,-49.334,0.540788,-0.095828116
300234066530060.0,2023-01-09 18:00:00,33.534,-49.302,0.6219672,-0.022583697
300234066530060.0,2023-01-10 00:00:00,33.488,-49.263,0.60914946,0.026245918
300234066533040.0,2023-01-01 00:00:00,28.423,-33.595,0.05859554,0.017090365
300234066533040.0,2023-01-01 06:00:00,28.406,-33.578,0.05859554,0.017090365
300234066533040.0,2023-01-01 12:00:00,28.376,-33.577,0.05859554,0.017090365
300234066533040.0,2023-01-01 18:00:00,28.361,-33.597,0.040284432,0.0024414808
300234066533040.0,2023-01-02 00:00:00,28.348,-33.611,0.040284432,0.0024414808
300234066533040.0,2023-01-02 06:00:00,28.336,-33.617,0.040284432,0.0024414808
300234066533040.0,2023-01-02 12:00:00,28.321,-33.641,0.048219245,0.010986663
300234066533040.0,2023-01-02 18:00:00,28.315,-33.677,0.084231086,0.03418073
300234066533040.0,2023-01-03 00:00:00,28.299,-33.702,0.084231086,0.03418073
300234066533040.0,2023-01-03 06:00:00,28.293,-33.721,0.08728294,0.0347911
300234066533040.0,2023-01-03 12:00:00,28.294,-33.741,0.08728294,0.0347911
300234066533040.0,2023-01-03 18:00:00,28.301,-33.754,0.12024292,0.016479995
300234066533040.0,2023-01-04 00:00:00,28.303,-33.766,0.12024292,0.016479995
300234066533040.0,2023-01-04 06:00:00,28.306,-33.785,0.12024292,0.016479995
300234066533040.0,2023-01-04 12:00:00,28.319,-33.805,0.11719108,0.009765923
300234066533040.0,2023-01-04 18:00:00,28.335,-33.816,0.07080294,-0.020752586
300234066533040.0,2023-01-05 00:00:00,28.331,-33.817,0.07080294,-0.020752586
300234066533040.0,2023-01-05 06:00:00,28.324,-33.845,0.07080294,-0.020752586
300234066533040.0,2023-01-05 12:00:00,28.332,-33.871,0.07080294,-0.020752586
300234066533040.0,2023-01-05 18:00:00,28.343,-33.885,0.024414808,-0.050660726
300234066533040.0,2023-01-06 00:00:00,28.341,-33.903,0.024414808,-0.050660726
300234066533040.0,2023-01-06 06:00:00,28.34,-33.955,0.024414808,-0.050660726
300234066533040.0,2023-01-06 12:00:00,28.373,-33.999,0.014648885,-0.057985168
300234066533040.0,2023-01-06 18:00:00,28.4,-34.024,-0.08484146,-0.09521775
300234066533040.0,2023-01-07 00:00:00,28.418,-34.067,-0.090945154,-0.09460738
300234066533040.0,2023-01-07 06:00:00,28.45,-34.106,-0.090945154,-0.09460738
300234066533040.0,2023-01-07 12:00:00,28.492,-34.116,-0.08728294,-0.09643849
300234066533040.0,2023-01-07 18:00:00,28.494,-34.125,-0.084231086,-0.07324442
300234066533040.0,2023-01-08 00:00:00,28.493,-34.125,-0.084231086,-0.07324442
300234066533040.0,2023-01-08 06:00:00,28.49,-34.123,-0.07751702,-0.090945154
300234066533040.0,2023-01-08 12:00:00,28.502,-34.117,-0.07751702,-0.090945154
300234066533040.0,2023-01-08 18:00:00,28.503,-34.118,-0.049439985,-0.079348125
300234066533040.0,2023-01-09 00:00:00,28.513,-34.123,-0.049439985,-0.079348125
300234066533040.0,2023-01-09 06:00:00,28.523,-34.127,-0.051271096,-0.07202368
300234066533040.0,2023-01-09 12:00:00,28.547,-34.122,-0.042115543,-0.08362071
300234066533040.0,2023-01-09 18:00:00,28.565,-34.108,-0.07507554,-0.08362071
300234066533040.0,2023-01-10 00:00:00,28.571,-34.1,-0.07507554,-0.08362071
300234066615910.0,2023-01-01 00:00:00,29.916,-45.168,-0.18189031,-0.010986663
300234066615910.0,2023-01-01 06:00:00,29.879,-45.229,-0.1678518,-0.009765923
300234066615910.0,2023-01-01 12:00:00,29.869,-45.294,-0.12756737,-0.025635548
300234066615910.0,2023-01-01 18:00:00,29.891,-45.374,-0.1513718,0.022583697
300234066615910.0,2023-01-02 00:00:00,29.902,-45.438,-0.13550219,0.018311106
300234066615910.0,2023-01-02 06:00:00,29.9,-45.492,-0.12024292,0.011597034
300234066615910.0,2023-01-02 12:00:00,29.917,-45.57,-0.10864589,0.009155553
300234066615910.0,2023-01-02 18:00:00,29.906,-45.624,-0.10254219,-0.015869625
300234066615910.0,2023-01-03 00:00:00,29.906,-45.657,-0.08972442,-0.016479995
300234066615910.0,2023-01-03 06:00:00,29.911,-45.673,-0.08972442,-0.016479995
300234066615910.0,2023-01-03 12:00:00,29.913,-45.702,-0.08972442,-0.016479995
300234066615910.0,2023-01-03 18:00:00,29.914,-45.698,-0.126957,-0.03112888
300234066615910.0,2023-01-04 00:00:00,29.92,-45.715,-0.11413923,-0.03295999
300234066615910.0,2023-01-04 06:00:00,29.927,-45.703,-0.126957,-0.03112888
300234066615910.0,2023-01-04 12:00:00,29.918,-45.715,-0.11413923,-0.03295999
300234066615910.0,2023-01-04 18:00:00,29.89,-45.733,-0.14526811,-0.003051851
300234066615910.0,2023-01-05 00:00:00,29.872,-45.794,-0.126957,-0.018921476
300234066615910.0,2023-01-05 06:00:00,29.878,-45.842,-0.13183996,-0.0073244423
300234066615910.0,2023-01-05 12:00:00,29.895,-45.887,-0.126957,0.0012207404
300234066615910.0,2023-01-05 18:00:00,29.912,-45.932,-0.12634663,0.018311106
300234066615910.0,2023-01-06 00:00:00,29.894,-45.978,-0.12207404,0.03112888
300234066615910.0,2023-01-06 06:00:00,29.886,-45.968,-0.12207404,0.03112888
300234066615910.0,2023-01-06 12:00:00,29.88,-45.983,-0.12207404,0.03112888
300234066615910.0,2023-01-06 18:00:00,29.868,-46.014,-0.093386635,0.03601184
300234066615910.0,2023-01-07 00:00:00,29.884,-46.048,-0.09155553,0.06164739
300234066615910.0,2023-01-07 06:00:00,29.894,-46.063,-0.09155553,0.06164739
300234066615910.0,2023-01-07 12:00:00,29.901,-46.083,-0.09155553,0.06164739
300234066615910.0,2023-01-07 18:00:00,29.94,-46.104,-0.053712577,0.0695822
300234066615910.0,2023-01-08 00:00:00,29.976,-46.104,-0.053712577,0.078127384
300234066615910.0,2023-01-08 06:00:00,30.021,-46.1,-0.053712577,0.078127384
300234066615910.0,2023-01-08 12:00:00,30.105,-46.133,-0.052491836,0.09887997
300234066615910.0,2023-01-08 18:00:00,30.176,-46.133,-0.06897183,-0.018921476
300234066615910.0,2023-01-09 00:00:00,30.238,-46.103,-0.026245918,-0.06591998
300234066615910.0,2023-01-09 06:00:00,30.294,-46.091,0.0,-0.07629627
300234066615910.0,2023-01-09 12:00:00,30.324,-46.059,0.0,-0.07629627
300234066615910.0,2023-01-09 18:00:00,30.274,-46.078,-0.048829615,0.007934812
300234066615910.0,2023-01-10 00:00:00,30.261,-46.159,-0.06225776,0.0347911
300234066791710.0,2023-01-01 00:00:00,32.595,-55.423,-0.0042725913,0.08850367
300234066791710.0,2023-01-01 06:00:00,32.611,-55.449,-0.0042725913,0.08850367
